['2016-01-29T10:28:00', 'æøå', '""RT @AssetSourceApp: Initial reports of attack at Shiite religious site in #Hofuf']
['2016-01-29T10:57:00', 'æøå', '""#AmaqNewsAgency ";;;;;\r']
['2016-01-29T11:00:00', 'æøå', 'Grenade thrown at migrant centre in Germany as violence escalates https://t.co/9CV6d6IyyX via https://t.co/DhmW19G0na;;;;;\r']
['2016-01-29T11:20:00', 'æøå', '""8 #Egypt soldier killed in result f #ISIS attack at Al Arish wilaya #Sinai""";;;;;\r']
['2016-01-29T11:25:00', 'æøå', '""#Pakistan Shiaa community backed by Qadyanis Barelwis Local Liberals have started campaign to arrest Salafi Maulana Abdul Aziz once again""";;;;;\r']
['2016-01-29T11:36:00', 'æøå', '""#WilayatNinawa";;;;;\r']
['2016-01-29T11:38:00', 'æøå', '""High ranking #Iraq shiit militia leader Syed Sadeq from #Karbala is being assassinated along with his 3 followers by #ISIS assassins""";;;;;\r']
['2016-01-29T11:50:00', 'æøå', '""#WilayatNinawa";;;;;\r']
['2016-01-29T11:58:00', 'æøå', '""#WilayatBarqah";;;;;\r']
['2016-01-29T12:05:00', 'æøå', '@OzWitness50 wa iyyak;;;;;\r']
['2016-01-29T12:11:00', 'æøå', '""#WilayatSalahuddin ";;;;;\r']
['2016-01-29T12:20:00', 'æøå', '""#WilayatSalahuddin";;;;;\r']
['2016-01-29T12:26:00', 'æøå', '""RT @wayf44rer_: #Anbar : Iraqi Sahwa commander Isa Hamid al-Alwani died after being wounded by an IED explosion in central #Ramadi https://…""";;;;;\r']
['2016-01-29T12:27:00', 'æøå', '""#WilayatDayala ";;;;;\r']
['2016-01-29T12:28:00', 'æøå', '@AlAfreeqi can you stop communicating with me please? Thank you.";;;;;\r']
['2016-01-29T12:30:00', 'æøå', 'RT @BarbeCourte: Islamic State is a creation of the united states &amp"; the CIA &amp; Mossad &amp; the reptilian &amp; King of Jupiter &amp; My cat.. https://t…\r']
['2016-01-29T13:20:00', 'æøå', '""NEVER Trust a Non-Muslim";;;;;\r']
['2016-01-29T14:14:00', 'æøå', "RT @BintAlEnezi: My ppl please for the SakeOfAllah make dua for sister 'windsofParadise' she was out of coma yest &amp; all normal. This morn w…;;;;\r"]
['2016-01-29T15:19:00', 'æøå', '""#Netherlands decided to join the #USA-led air strikes against #ISIS in #Syria..""";;;;;\r']
['2016-01-29T15:24:00', 'æøå', '""RT @BrunFree: #Syria https://t.co/C00ZOnkS8H""";;;;;\r']
['2016-01-29T15:26:00', 'æøå', '""#WilayatBarqah Raiding Muradah Gate as Part of Sheikh """"Abu Al-Maghirah Al-Qahtani"""" Foray https://t.co/vD4m9Dxqqk";;;;;\r']
['2016-01-29T15:27:00', 'æøå', '""#WilayatBarqah Implementing #Hadd on a Thief in #Benghazi City https://t.co/5udDCqB5SI";;;;;\r']
['2016-01-29T15:27:00', 'æøå', '""#WilayatSayna Killing &amp"; Wounding Over 20 #Egyptian Army Members Including Officers After Targeting Their Convoy W. Al-`Arish City ;;;;\r']
['2016-01-29T15:28:00', 'æøå', '""@Al_Battar_Engl ";;;;;\r']
['2016-01-29T15:28:00', 'æøå', '""#WilayatHalab Destroying a #Nusayri Army\'s T62 Tank in Wadi`a Village W. #Kwiries Airbase with an Anti-Armored Vehicles Missile";;;;;\r']
['2016-01-29T15:29:00', 'æøå', '""@Al_Battar_Engl ";;;;;\r']
['2016-01-29T15:29:00', 'æøå', '""#WilayatHalab Killing 50 Nusayris in a #Caliphate Soldiers\' Attack on #Nusayri Army\'s Locations Northern #Kwiries Airbase  ";;;;;\r']
['2016-01-29T15:29:00', 'æøå', '""@Al_Battar_Engl ";;;;;\r']
['2016-01-29T15:30:00', 'æøå', '""#WilayatDayala Burning Muslims\' Houses in Al-I`zim Villages by #Rafidah #Hashd Elements https://t.co/L5kWaw596L";;;;;\r']
['2016-01-29T15:30:00', 'æøå', '""#WilayatDayala Al-I`zim River Project https://t.co/OdYbcMDLsR";;;;;\r']
['2016-01-29T15:31:00', 'æøå', '""#WilayatSalahuddin Battles Progress Western #Samara City https://t.co/BFz4W26KrE";;;;;\r']
['2016-01-29T15:31:00', 'æøå', '""#WilayatSalahuddin A Photo from Western #Tikrit City https://t.co/dvdasTJXMk";;;;;\r']
['2016-01-29T15:31:00', 'æøå', '""#WilayatNinawa The Construction of a Children\'s Park in Al-Qusur Region in #Mosul City https://t.co/cbP2nTCgLV";;;;;\r']
['2016-01-29T15:32:00', 'æøå', 'Lolll Latif Ullah Mehsud is presented against media conspiracy.If i was in his place definitely i wd\'ve said wt ISI wanted to hear. Jahel PK";;;;;\r']
['2016-01-29T15:32:00', 'æøå', '""#WilayatNinawa A Tour in Al-Bursa Market in #Mosul City https://t.co/RfJ3tX9pqT";;;;;\r']
['2016-01-29T15:35:00', 'æøå', 'https://t.co/6NvPFKV2VI;;;;;\r']
['2016-01-29T15:36:00', 'æøå', 'https://t.co/FQmb64vPYP;;;;;\r']
['2016-01-29T15:40:00', 'æøå', '""#AmaqNewsAgency Wounded amongst Turkish army due to minor clashes with Islamic State fighters near #Jarabulus after Turkish demining ";;;;;\r']
['2016-01-29T15:40:00', 'æøå', '""@Al_Battar_Engl ";;;;;\r']
['2016-01-29T15:41:00', 'æøå', '""#AmaqNewsAgency #Video glimpse of first semester exams at #Mosul University\'s faculty of medicine.";;;;;\r']
['2016-01-29T15:41:00', 'æøå', '""#AmaqNewsAgency #Video shows aftermath of airstrike by coalition plane on a mosque and school east of #Fallujah.";;;;;\r']
['2016-01-29T15:42:00', 'æøå', '""#AmaqNewsAgency Approximately 50 Syrian Regime Soldiers Killed in Assault by Islamic State Fighters in the Surroundings of #Kuwayris ";;;;;\r']
['2016-01-29T15:42:00', 'æøå', '""@Al_Battar_Engl ";;;;;\r']
['2016-01-29T15:43:00', 'æøå', '""Source to #AmaqNewsAgency: Islamic State fighter carries martyrdom operation with explosives-ridden vehicle targeting the presidential 1/2""";;;;;\r']
['2016-01-29T15:43:00', 'æøå', '""@Al_Battar_Engl ";;;;;\r']
['2016-01-29T15:44:00', 'æøå', '""#AmaqNewsAgency Seven Iraqi soldiers killed by sniper fire in the area of #Zuba south west of #Baghdad yesterday.";;;;;\r']
['2016-01-29T15:45:00', 'æøå', '""#AmaqNewsAgency Demolition of Syrian tank with anti-tank missile in Wadi\'ah village west of #Kuwayris Airbase in #Aleppo\'s N. countryside.""";;;;;\r']
['2016-01-29T15:45:00', 'æøå', '""#AmaqNewsAgency Approximately 20 Egyptian soldiers']
['2016-01-29T15:46:00', 'æøå', '""@Al_Battar_Engl ";;;;;\r']
['2016-01-29T15:59:00', 'æøå', '""RT @abotalut4: Recently died in Syria']
['2016-01-29T16:05:00', 'æøå', 'https://t.co/QwhTvfVOU1;;;;;\r']
['2016-01-29T16:07:00', 'æøå', '""My #ISIS accounts list over years";;;;;\r']
['2016-01-29T16:24:00', 'æøå', '""#ISIS claims responsibility of an IED attack west #Algeria resulted into killing two soldiers";" and wounding 4 others..""";;;;\r']
['2016-01-29T16:34:00', 'æøå', "RT @arbrelotee_: Please keep making du'a. She got into another coma. 💔;;;;;\r"]
['2016-01-29T16:34:00', 'æøå', '@dtim21 He doesn\'t know about Islam more than the 140 characters Twitter is allowing him to tweet.. @abotalut4 @charliewinter";;;;;\r']
['2016-01-29T16:35:00', 'æøå', '@RamiAlLolah We need you to keep us updated Rami and jazak Allah ghir salam o alaikoum";;;;;\r']
['2016-01-29T16:36:00', 'æøå', '""RT @arbrelotee_: Guys']
['2016-01-29T16:52:00', 'æøå', '""#USA Navy confirms that an unarmed #Iran|ian drone flew directly over the USS Harry Truman on 12/Jan https://t.co/OoNIAUd9ch""";;;;;\r']
['2016-01-29T17:12:00', 'æøå', '@RamiAlLolah may be you westerner social intelligence guy... Twitter is much soft in your case. Everything is bad in the bottom i guess..";;;;;\r']
['2016-01-29T17:25:00', 'æøå', '@Slamiste68 @BarbeCourte avant que la Qibla soit à Mekka elle était à Al Qods.";;;;;\r']
['2016-01-29T17:50:00', 'æøå', '""#ISIS killed 7 &amp";" captured 6 #alQaeda-linked Nusra fighters in western #Qalamoun #Lebanon #Syria https://t.co/Ce0PkVJ8zy""";;;;\r']
['2016-01-29T18:03:00', 'æøå', '""To be specific";" #ISIS says the attack was a retaliation on #alQaeda-linked Nusra group attack against #IS days ago in west #Qalamoun #Syria""";;;;\r']
['2016-01-29T18:03:00', 'æøå', 'RT @elizondogabriel: BREAKING: UN says 7 yr old girl allegedly forced into oral sex on French troops in exchange for bottle of water and co…";;;;;\r']
['2016-01-29T18:08:00', 'æøå', '""Plz watch and share ya Ikhwan";;;;;\r']
['2016-01-29T18:10:00', 'æøå', '""#YPG terror group considers replacing #Syria|n IDs with new IDs. Only holders to #PYD new IDs will be allowed entry to its territories..""";;;;;\r']
['2016-01-29T18:11:00', 'æøå', '""Plz watch if you haven\'t watched it yet.";;;;;\r']
['2016-01-29T18:17:00', 'æøå', '""When #USA is worried about a country it is the time to pray"; pray and pray for its people!;;;;\r']
['2016-01-29T18:20:00', 'æøå', '@sawabcenter @HamidHadeed Check this https://t.co/B1t8bP3qUu";;;;;\r']
['2016-01-29T18:21:00', 'æøå', '""Plz don\'t shout me out. I\'d appreciate if you retweet my tweets.";;;;;\r']
['2016-01-29T18:24:00', 'æøå', '""#BreakingNews #Syria|n opposition changed their mind and now are on their way to attend #Geneva talks..""";;;;;\r']
['2016-01-29T18:34:00', 'æøå', '""RT @abdelbariatwan: Retweeted Cairo Review (@CairoReview):";;;;;\r']
['2016-01-29T18:46:00', 'æøå', '""Five civilians were killed &amp"; eight wounded in #USA-led Coalition strikes against #ISIS in #Syria &amp;" #Iraq https://t.co/QcJSKR8xiP""";;;\r']
['2016-01-29T18:49:00', 'æøå', '""#alQaeda-linked Nusra fighters captured by #ISIS in a retaliation attack in west #Qalamoun #Syria https://t.co/knjEcMOzgn""";;;;;\r']
['2016-01-29T18:51:00', 'æøå', '""Western secular humanist values:";;;;;\r']
['2016-01-29T18:56:00', 'æøå', '""The arrested #JN #Nusra soldiers in #Qalamoun .#ISIS claims of killing six wounded 7 n attack. https://t.co/yjDMYoUvfa""";;;;;\r']
['2016-01-29T19:06:00', 'æøå', '""RT @Zeropoint164: @maisaraghereeb Lets see what happens bro']
['2016-01-29T19:11:00', 'æøå', '""RT @Zeropoint164: Man Held At Disneyland Paris With Two Handguns";;;;;\r']
['2016-01-29T19:18:00', 'æøå', '@NusantarWitness feels like...";;;;;\r']
['2016-01-29T19:22:00', 'æøå', 'RT @erozenn: So many talk the talk but have doubts in they hearts. Neve pull of actions coz there is stain in their hearts. Purify yourself…;;;;;\r']
['2016-01-29T19:38:00', 'æøå', 'RT @erozenn: Brothers in the state are seeing a lot of dreams lately. There are BIG fut7at coming up soon inshaAllah.  Thabaat needed until…;;;;;\r']
['2016-01-29T19:48:00', 'æøå', '""RT @MuslimPrisoners: LIVE ISLAMIC QIYAM";;;;;\r']
['2016-01-29T19:56:00', 'æøå', '""RT @MuslimPrisoners: Plz make dua 2 keep #FreeAnjemChoudhary &amp";" #FreeAbuBaraa. They\'re both due to start trial today. #FreeMuslimPrisoners h…""";;;;\r']
['2016-01-29T20:10:00', 'æøå', '""RT @nasertamimi: قائد بريطاني كبير في حلف #الناتو ";;;;;\r']
['2016-01-29T20:11:00', 'æøå', '""RT @RamiAlLolah: #ISIS killed 7 &amp";" captured 6 #alQaeda-linked Nusra fighters in western #Qalamoun #Lebanon #Syria https://t.co/Ce0PkVJ8zy""";;;;\r']
['2016-01-29T20:53:00', 'æøå', '""I actually stopped counting. #ISIS hunts #Assad thugs west and north #Kuweires air-base. Today 23 thugs killed. Yesterday ~50 also. #Syria""";;;;;\r']
['2016-01-29T21:08:00', 'æøå', 'https://t.co/X7UZPSDpTI;;;;;\r']
['2016-01-29T21:11:00', 'æøå', 'Jabha el Nusra is led by a man who betrayed his commander to obey a dead men.";;;;;\r']
['2016-01-29T21:11:00', 'æøå', '""AlNusra strom northern #Hama with lots of heavy Artillery snd mortar fire. https://t.co/worNCDRxUV""";;;;;\r']
['2016-01-29T21:12:00', 'æøå', '""7 #Alnusra Militants killed by #ISIS in #AlQalamoon today. https://t.co/Z8dTq7vBIA""";;;;;\r']
['2016-01-29T21:13:00', 'æøå', '""#ISIS killed 23 #Syrian Soldiers today near kweires airbase #Aleppo";;;;;\r']
['2016-01-29T21:17:00', 'æøå', '""Young foolish fighters of Jabhat el Nusra caught by the IS group in #Qalamun mountains: https://t.co/jmB2I9gqxB""";;;;;\r']
['2016-01-29T21:27:00', 'æøå', '""Family in #Tunisia threatening to commit suicide because of unemployment and poverty: https://t.co/xEXtGKRYYf""";;;;;\r']
['2016-01-29T21:29:00', 'æøå', '""@Mundafen2 ils menacent de le faire']
['2016-01-29T21:31:00', 'æøå', '""RT @RamiAlLolah: I actually stopped counting. #ISIS hunts #Assad thugs west and north #Kuweires air-base. Today 23 thugs killed. Yesterday …""";;;;;\r']
['2016-01-29T21:32:00', 'æøå', '""In the town of #Gafsa""";;;;;\r']
['2016-01-29T21:35:00', 'æøå', 'Sad to see Muslims about to leave poverty for hellfire...";;;;;\r']
['2016-01-29T21:35:00', 'æøå', 'The mercy of اللّٰه https://t.co/Muy1fVZfZb;;;;;\r']
['2016-01-29T21:38:00', 'æøå', '@Mundafen2 non mais justement il montre ca pour être pris au sérieux et que les gens se rendent compte de leur désespoir.";;;;;\r']
['2016-01-29T21:39:00', 'æøå', '""RT @Nidalgazaui: #Iraqi army trucks destroyed by #ISIS today near Ayn Al Assad']
['2016-01-29T21:41:00', 'æøå', '@Mundafen2 oui d\'ou le post de départ ou jai écrit  «threatening to»";;;;;\r']
['2016-01-29T21:43:00', 'æøå', '@Mundafen2 ça veut dire qu\'ils menacent de se suicider.";;;;;\r']
['2016-01-29T21:44:00', 'æøå', '@wordsburning @BosnianHistory I\'m sure it happened in Cordoue before";;;;;\r']
['2016-01-29T21:45:00', 'æøå', '""RT @Nidalgazaui: Faylaq Al Sham release map showing their Advance (Blue) today in the first hours of the Offensive northern #Hama https://t…""";;;;;\r']
['2016-01-29T21:52:00', 'æøå', '""Plse follow.💖 our dear sisters";;;;;\r']
['2016-01-29T21:59:00', 'æøå', '""RT @Nidalgazaui: Rebels are now only 20km away from #Hama city After todays huge&amp";" fast advance. https://t.co/kM5vri5ci7""";;;;\r']
['2016-01-29T22:03:00', 'æøå', '""RT @MazenFreesyria: #Syria: Furqat al-Shamaliyah (#FSA) rebels destroyed a regime BMP in Buwaidah (N #Hama) https://t.co/OTrXsprFG8""";;;;;\r']
['2016-01-29T22:25:00', 'æøå', '""RT @Nidalgazaui: #BREAKING";;;;;\r']
['2016-01-29T22:28:00', 'æøå', '""More Shi\'a is not Islam:";;;;;\r']
['2016-01-29T22:34:00', 'æøå', '""Activists: #IS launching a massive attack on Deir Ezzor airbase on many sides amid heavy airstrikes";;;;;\r']
['2016-01-29T22:35:00', 'æøå', '""#IS claims a 7-tons of explosives SVBIED hitting Assad troops in \'Afash (near Kuweirs airport) 20+ reportedly killed";;;;;\r']
['2016-01-29T22:36:00', 'æøå', '""#ISIS killed 7 &amp"; captured 6 #alQaeda-linked Nusra fighters in western #Qalamoun #Lebanon #Syria;;;;\r']
['2016-01-29T22:37:00', 'æøå', 'Reports: Tens of Assadist fighters killed as violent fighting ongoing inside Deir Ezzor airbase;;;;;\r']
['2016-01-29T22:37:00', 'æøå', '""Reports: Tens of Assadist fighters killed as violent fighting ongoing inside Deir Ezzor airbase";;;;;\r']
['2016-01-29T22:38:00', 'æøå', '""A group of #IS inghimasis entered Deir Ezzor airbase']
['2016-01-29T22:39:00', 'æøå', '""UPDATE: Death toll from mosque bombing in Saudi Arabia has now risen to 4']
['2016-01-29T22:51:00', 'æøå', '""#IslamicState";;;;;\r']
['2016-01-29T22:52:00', 'æøå', '""@Al_Battar_Engl ";;;;;\r']
['2016-01-29T22:53:00', 'æøå', '""#PhotoReport ";;;;;\r']
['2016-01-29T22:55:00', 'æøå', '""#IslamicState";;;;;\r']
['2016-01-29T22:55:00', 'æøå', '""@Al_Battar_Engl the area of #AlAdhiem";;;;;\r']
['2016-01-29T22:55:00', 'æøå', '""#IslamicState";;;;;\r']
['2016-01-29T22:56:00', 'æøå', '""@Al_Battar_Engl ";;;;;\r']
['2016-01-29T22:56:00', 'æøå', '""#IslamicState";;;;;\r']
['2016-01-29T22:57:00', 'æøå', '""@Al_Battar_Engl ";;;;;\r']
['2016-01-29T22:57:00', 'æøå', 'This guy twisted the truth so much I almost broke my neck reading this: https://t.co/O9y4hGynjl";;;;;\r']
['2016-01-29T22:57:00', 'æøå', '""#IslamicState";;;;;\r']
['2016-01-29T22:58:00', 'æøå', '""#IslamicState";;;;;\r']
['2016-01-29T22:58:00', 'æøå', '""@Al_Battar_Engl ";;;;;\r']
['2016-01-29T22:58:00', 'æøå', '""So many family members killed by ISIS and I\'m suspected of supporting ISIS.";;;;;\r']
['2016-01-29T22:59:00', 'æøå', '""Aspects of the work of center services - the construction of a park for children in the area of mansions #Mosul";;;;;\r']
['2016-01-29T23:14:00', 'æøå', '@alkaraki10 mufakhakhat";;;;;\r']
['2016-01-29T23:16:00', 'æøå', '""Islamic state group released 6 Christians today']
['2016-01-30T01:33:00', 'æøå', '""Plse follow 🚩🚩🚩🚩🚩🚩🚩🚩";;;;;\r']
['2016-01-30T01:36:00', 'æøå', '@4BU3U5Li3 allahuma barik laha 💖;;;;;\r']
['2016-01-30T01:41:00', 'æøå', '@wilayah_tw @pashabakri where was the sister from ahki?;;;;;\r']
['2016-01-30T01:43:00', 'æøå', '""RT @alkaraki10: #IslamicState fighters are 3km from the town of #Arsal in #Lebanon after taking over many #JabhatAlNusra held areas https:/…""";;;;;\r']
['2016-01-30T01:45:00', 'æøå', '""Our dear sister is back Alhumdulilah 💜 💚 💚 💚 ";;;;;\r']
['2016-01-30T01:46:00', 'æøå', '@27_7hbsh @Abu_Laptop44 wa iyyak;;;;;\r']
['2016-01-30T01:47:00', 'æøå', '@wilayah_tw @pashabakri subhanallah. .&amp; we have sisters &amp; brothers locked up trying 2 make HIJRA. 😠;;;\r']
['2016-01-30T01:49:00', 'æøå', '@Abu_Laptop44 @27_7hbsh ameen &amp;u also;;;;\r']
['2016-01-30T01:53:00', 'æøå', '@pashabakri @wilayah_tw may اللّٰه\xa0make it easy for u ahki &amp; free u from the hands of the kaffirs;;;;\r']
['2016-01-30T02:06:00', 'æøå', '@pashabakri @wilayah_tw ameen allahuma ameen;;;;;\r']
['2016-01-30T02:38:00', 'æøå', '""RT @larrykim: Your reaction when #Twitter considers 10K character Limit']
['2016-01-30T04:57:00', 'æøå', '@UmmLina6 wa iyyaki uhkti 💖;;;;;\r']
['2016-01-30T05:04:00', 'æøå', '""RT @RamiAlLolah: When #USA is worried about a country it is the time to pray"; pray and pray for its people!;;;;\r']
['2016-01-30T05:06:00', 'æøå', '""RT @RamiAlLolah: #Russia #Lavrov and #USA #Kerry in the first moments of #Geneva talks tomorrow.. #Syria https://t.co/TFhDyU1c5Z""";;;;;\r']
['2016-01-30T07:35:00', 'æøå', '""My best RTs this week came from: @muruthallah @mahatmadeen3237 @StrangerBro2 #thankSAll Who were yours? https://t.co/81yvekj6jC""";;;;;\r']
['2016-01-30T07:55:00', 'æøå', '@ajmalkwazir lolll biggest operation..!! Someone tell this guy bit abt history.";;;;;\r']
['2016-01-30T08:00:00', 'æøå', '""Hot:";;;;;\r']
['2016-01-30T08:22:00', 'æøå', '""Buddhist crimes against muslims. Killing children for just being muslims.";;;;;\r']
['2016-01-30T08:30:00', 'æøå', '""This dunya is a sad place..our ummah is being tested like never before. ";;;;;\r']
['2016-01-30T08:48:00', 'æøå', '""#Qalamon";;;;;\r']
['2016-01-30T08:56:00', 'æøå', '""2 muslim men jailed after being reported to police by 2 MUSLIMS  for being extreme. ";;;;;\r']
['2016-01-30T09:02:00', 'æøå', '""Plse follow our dearest sisters";;;;;\r']
['2016-01-30T09:08:00', 'æøå', 'RT @Nidalgazaui: Turkish fighter wanted to join Rebels was shot yesterday by Turkish soldiers while he was entering the syrian border https…;;;;;\r']
['2016-01-30T09:09:00', 'æøå', 'Turkish young men wanted to join Rebels reportedly alNusra was shot yesterday by Turkish soldiers while he was... https://t.co/Iawklm2sLw;;;;;\r']
['2016-01-30T09:15:00', 'æøå', '""8 Iraqi soldiers killed in a blast near their position in northern #Ramadi https://t.co/TY6NY2sSBT""";;;;;\r']
['2016-01-30T09:18:00', 'æøå', '""Shiite Militants claims to have blowed up an #ISIS outpost south of #Fallujah. https://t.co/EjUxc9oOED""";;;;;\r']
['2016-01-30T09:22:00', 'æøå', '""@ismailmahsud #Syria #ISIS Haweqya Rashidiya bmp bomber https://t.co/yHACHtvluj""";;;;;\r']
['2016-01-30T09:38:00', 'æøå', '""Family in #Tunisia threatening to commit suicide because of unemployment and poverty https://t.co/bN0QQKsk4x""";;;;;\r']
['2016-01-30T09:45:00', 'æøå', '""RT @Nidalgazaui: One of the 7 killed #Qassam militants in #Gaza.";;;;;\r']
['2016-01-30T09:49:00', 'æøå', '""Heavy clashes between Rebels and SAA in northern #Hama.";;;;;\r']
['2016-01-30T09:49:00', 'æøå', '""One of the 7 killed #Qassam militants in #Gaza.";;;;;\r']
['2016-01-30T09:55:00', 'æøå', '""RT @TRACterrorism: #ISIS claimed credit for 2 SVBIED attacks in #DeirEzZour #Syria (Al-Roshdiyah and Al-Hawiqah']
['2016-01-30T10:18:00', 'æøå', 'https://t.co/8XR2oVote6;;;;;\r']
['2016-01-30T10:18:00', 'æøå', 'https://t.co/WBRHV79FT5;;;;;\r']
['2016-01-30T10:23:00', 'æøå', '""#Iraq govt confirms one #USA soldier from artillery battalion killed in Ain Asaad base. #Anbar""";;;;;\r']
['2016-01-30T10:29:00', 'æøå', 'https://t.co/CmVEwKCmnB;;;;;\r']
['2016-01-30T10:30:00', 'æøå', 'https://t.co/K8uCDVubsY;;;;;\r']
['2016-01-30T10:31:00', 'æøå', 'Will the History reply? https://t.co/Eso9CWCJEI;;;;;\r']
['2016-01-30T10:31:00', 'æøå', '""Iraqi soldier get shot in firefight against #ISIS in ramadi https://t.co/WCpiBBXwPM""";;;;;\r']
['2016-01-30T10:44:00', 'æøå', '@Abduhark because ISIS is fighting there Peshmerga Sahwat Iranian army Shi\'a militia Iraqi army PKK and others.";;;;;\r']
['2016-01-30T10:44:00', 'æøå', 'https://t.co/Ew7xDldC5b;;;;;\r']
['2016-01-30T10:44:00', 'æøå', '@Abduhark also because 650 coalition airstrikes hit ISIS in one month. Can you be more honest with yourself next time?";;;;;\r']
['2016-01-30T10:46:00', 'æøå', '""RT @ALHASHIMIYA4: السلام عليكم ورحمة الله وبركاته ";;;;;\r']
['2016-01-30T10:50:00', 'æøå', '""RT @Nidalgazaui: #Breaking highest battalion 1 airbone soldier killed in clashes with #ISIS in east #Aleppo. https://t.co/pfMyeBu4AW""";;;;;\r']
['2016-01-30T10:51:00', 'æøå', '""#Breaking highest battalion 1 airbone soldier killed in clashes with #ISIS in east #Aleppo. https://t.co/8PCvlxXpKy""";;;;;\r']
['2016-01-30T11:07:00', 'æøå', '""RT @Nidalgazaui: #Russia special forces soldier in #Syria belonging to 45 #Spetsnaz Brigade. https://t.co/I0ca3ki27V""";;;;;\r']
['2016-01-30T11:38:00', 'æøå', '""#Caliphate_News";;;;;\r']
['2016-01-30T11:40:00', 'æøå', '""#SAA take control of #Tannouza village NE of Power Plant in east #Aleppo CS after clashes with #IS https://t.co/g7kXARZEZx""";;;;;\r']
['2016-01-30T11:40:00', 'æøå', 'https://t.co/BF2SGG7mVN;;;;;\r']
['2016-01-30T11:44:00', 'æøå', '""#Caliphate_News";;;;;\r']
['2016-01-30T11:46:00', 'æøå', '""#Russia special forces soldier in #Syria belonging to 45 #Spetsnaz Brigade.""";;;;;\r']
['2016-01-30T11:47:00', 'æøå', '""Centeral #Kirkuk : number of #Peshmarga killed and wounding several others in #State raid. #Iraq""";;;;;\r']
['2016-01-30T11:47:00', 'æøå', '""RT @Nidalgazaui: #Refugee Camp in #Syria']
['2016-01-30T11:55:00', 'æøå', '""#Caliphate_News";;;;;\r']
['2016-01-30T12:02:00', 'æøå', '""#Caliphate_News";;;;;\r']
['2016-01-30T12:05:00', 'æøå', '""#WilayatAlKhayr";;;;;\r']
['2016-01-30T12:19:00', 'æøå', 'RT @wayf44rer_: Deir ez-Zor : Child Rimas Abdul Razzaq al-Ali was killed by Russian air raids on Abu Hamam town in rural Deir ez-Zor https:…";;;;;\r']
['2016-01-30T12:27:00', 'æøå', '""RT @wayf44rer_: Deir ez-Zor : #IS progressing in ar-Rashidiya neighborhood: Faculty of Arts building and Anas ibn Malik Mosque reportedly t…""";;;;;\r']
['2016-01-30T12:36:00', 'æøå', '""RT @wayf44rer_: #Sinai : Child Abdullah was injured and lost his leg after Egyptian army shelling 2 days ago https://t.co/DEHluPE7kM""";;;;;\r']
['2016-01-30T13:12:00', 'æøå', '""RT @Jaish_AlNassr: #Sheikh_Miskeen ";;;;;\r']
['2016-01-30T13:24:00', 'æøå', '""RT @wayf44rer_: #Anbar : Iraqi Abrams tank']
['2016-01-30T13:35:00', 'æøå', '""Ain Eessa west: #State claims of killing 13 #PKK militants in latest statement release. #Iraq https://t.co/zw6XMwyVXP""";;;;;\r']
['2016-01-30T13:41:00', 'æøå', '@ALHASHIMIYA4 wa iyyaki;;;;;\r']
['2016-01-30T13:45:00', 'æøå', '""A Tank and Humvees destroyed in #Ramadi kllng crews inside.";;;;;\r']
['2016-01-30T13:48:00', 'æøå', '""RT @striv3r_: Nusra terrorists are sending a clear message']
['2016-01-30T14:09:00', 'æøå', '""Ceiling collapses on Palestinians during funeral for Hamas tunnel diggers ";;;;;\r']
['2016-01-30T14:14:00', 'æøå', '""#Caliphate_News";;;;;\r']
['2016-01-30T14:15:00', 'æøå', "RT @LoveShaykhAhmad: I've listened to almost all Usulaththalatha explanations in both Arabic + English I don't know anyone who comes close …;;;;;\r"]
['2016-01-30T14:15:00', 'æøå', '""#Amaq Agency :";;;;;\r']
['2016-01-30T14:15:00', 'æøå', '""RT @Nidalgazaui: #Breaking";;;;;\r']
['2016-01-30T14:20:00', 'æøå', '""#Gaza";;;;;\r']
['2016-01-30T14:27:00', 'æøå', '""RT @Nidalgazaui: #Breaking";;;;;\r']
['2016-01-30T14:32:00', 'æøå', '@Nidalgazaui totally untrue... Pics speak f themselves. Come on";;;;;\r']
['2016-01-30T14:33:00', 'æøå', '""Last year']
['2016-01-30T14:34:00', 'æøå', '""30 #refugees Drowned in the Mediterranean Sea today. Bodys found in #Turkey and #Grece. https://t.co/mcKGn77B4e""";;;;;\r']
['2016-01-30T14:57:00', 'æøå', '""Clearing up misconceptions about the Khilāfah - The non-requisites of the Khalīfah";;;;;\r']
['2016-01-30T15:16:00', 'æøå', '""RT @ibnhernan: Slight update to older justpastes:";;;;;\r']
['2016-01-30T16:30:00', 'æøå', '""#US drone downed by #IslamicState units loaded in trk probably tknig somewhere for inspection. #Fallujah #Iraq #ISIS https://t.co/iIK8y1hr1I""";;;;;\r']
['2016-01-30T16:33:00', 'æøå', '""RT @apb_is: Photo report📷:";;;;;\r']
['2016-01-30T16:33:00', 'æøå', '""RT @apb_is: Photo report📷:";;;;;\r']
['2016-01-30T16:33:00', 'æøå', '""RT @apb_is: Blessed land of Caliphate";;;;;\r']
['2016-01-30T16:47:00', 'æøå', '""RT @apb_is: #IS Syrian soldiers conducted 2 istishhadi operations against #SAA in al-Hwiqah &amp";" ar-Rishdiyyah in #DeirEzzor #ISIS https://t.c…""";;;;\r']
['2016-01-30T16:47:00', 'æøå', '""RT @apb_is: #IS fighter destroys #SAA T62 with an anti-armor guided missile in Wadi\'a village']
